GEOID,tract_name,county_name,year,total_population,urban_class
24003731201,"The tract encompassing the neighborhoods of McKinsey Park, Oak Landing, Smugglers Cove, Whitehurst, Trinity Farms, Cape McKinsey, Fairoaks, Arundel Beach, Dunkeld Manor, and Oakleigh Forest",Anne Arundel County,2022,6660,Urban
24003731201,"The tract encompassing the neighborhoods of McKinsey Park, Oak Landing, Smugglers Cove, Whitehurst, Trinity Farms, Cape McKinsey, Fairoaks, Arundel Beach, Dunkeld Manor, and Oakleigh Forest",Anne Arundel County,2023,6437,Urban
24003731205,"The tract encompassing the communities of Beachwood Forest, Chelsea Pines, Beachwood Grove, Pine Crest, Laurel Acres, Ross Cove, Indian Village, Chelsea Beach, Tebbston, and Whippoorwill Estates",Anne Arundel County,2014,4478.13953488372,Urban
24003731205,"The tract encompassing the communities of Beachwood Forest, Chelsea Pines, Beachwood Grove, Pine Crest, Laurel Acres, Ross Cove, Indian Village, Chelsea Beach, Tebbston, and Whippoorwill Estates",Anne Arundel County,2015,4673.09302325581,Urban
24003731205,"The tract encompassing the communities of Beachwood Forest, Chelsea Pines, Beachwood Grove, Pine Crest, Laurel Acres, Ross Cove, Indian Village, Chelsea Beach, Tebbston, and Whippoorwill Estates",Anne Arundel County,2016,4682.74418604651,Urban
24003731205,"The tract encompassing the communities of Beachwood Forest, Chelsea Pines, Beachwood Grove, Pine Crest, Laurel Acres, Ross Cove, Indian Village, Chelsea Beach, Tebbston, and Whippoorwill Estates",Anne Arundel County,2017,5095.81395348837,Urban
24003731205,"The tract encompassing the communities of Beachwood Forest, Chelsea Pines, Beachwood Grove, Pine Crest, Laurel Acres, Ross Cove, Indian Village, Chelsea Beach, Tebbston, and Whippoorwill Estates",Anne Arundel County,2018,5347.38759689923,Urban
24003731205,"The tract encompassing the communities of Beachwood Forest, Chelsea Pines, Beachwood Grove, Pine Crest, Laurel Acres, Ross Cove, Indian Village, Chelsea Beach, Tebbston, and Whippoorwill Estates",Anne Arundel County,2019,5373.76744186047,Urban
24003731205,"The tract encompassing the communities of Beachwood Forest, Chelsea Pines, Beachwood Grove, Pine Crest, Laurel Acres, Ross Cove, Indian Village, Chelsea Beach, Tebbston, and Whippoorwill Estates",Anne Arundel County,2020,5031,Urban
24003731205,"The tract encompassing the communities of Beachwood Forest, Chelsea Pines, Beachwood Grove, Pine Crest, Laurel Acres, Ross Cove, Indian Village, Chelsea Beach, Tebbston, and Whippoorwill Estates",Anne Arundel County,2021,5146,Urban
24003731205,"The tract encompassing the communities of Beachwood Forest, Chelsea Pines, Beachwood Grove, Pine Crest, Laurel Acres, Ross Cove, Indian Village, Chelsea Beach, Tebbston, and Whippoorwill Estates",Anne Arundel County,2022,4836,Urban
24003731205,"The tract encompassing the communities of Beachwood Forest, Chelsea Pines, Beachwood Grove, Pine Crest, Laurel Acres, Ross Cove, Indian Village, Chelsea Beach, Tebbston, and Whippoorwill Estates",Anne Arundel County,2023,4572,Urban
24003731206,The village-center of Lake Shore,Anne Arundel County,2014,2481.86046511628,Mixed
24003731206,The village-center of Lake Shore,Anne Arundel County,2015,2589.90697674419,Mixed
24003731206,The village-center of Lake Shore,Anne Arundel County,2016,2595.25581395349,Mixed
24003731206,The village-center of Lake Shore,Anne Arundel County,2017,2824.18604651163,Mixed
24003731206,The village-center of Lake Shore,Anne Arundel County,2018,2963.61240310078,Mixed
24003731206,The village-center of Lake Shore,Anne Arundel County,2019,2978.23255813954,Mixed
24003731206,The village-center of Lake Shore,Anne Arundel County,2020,3200,Mixed
24003731206,The village-center of Lake Shore,Anne Arundel County,2021,3559,Mixed
24003731206,The village-center of Lake Shore,Anne Arundel County,2022,3824,Mixed
24003731206,The village-center of Lake Shore,Anne Arundel County,2023,3811,Mixed
24003731207,The neighborhood of Stewarts Landing,Anne Arundel County,2014,2928.61344537815,Urban
24003731207,The neighborhood of Stewarts Landing,Anne Arundel County,2015,2854.36134453782,Urban
24003731207,The neighborhood of Stewarts Landing,Anne Arundel County,2016,2783.26890756303,Urban
24003731207,The neighborhood of Stewarts Landing,Anne Arundel County,2017,2816.84033613445,Urban
24003731207,The neighborhood of Stewarts Landing,Anne Arundel County,2018,2750.09243697479,Urban
24003731207,The neighborhood of Stewarts Landing,Anne Arundel County,2019,2737.45378151261,Urban
24003731207,The neighborhood of Stewarts Landing,Anne Arundel County,2020,3357,Urban
24003731207,The neighborhood of Stewarts Landing,Anne Arundel County,2021,3373,Urban
24003731207,The neighborhood of Stewarts Landing,Anne Arundel County,2022,3449,Urban
24003731207,The neighborhood of Stewarts Landing,Anne Arundel County,2023,3325,Urban
24003731208,The tract encompassing the neighborhoods of Pasadena Manor and The Dales,Anne Arundel County,2014,4361.76470588235,Urban
24003731208,The tract encompassing the neighborhoods of Pasadena Manor and The Dales,Anne Arundel County,2015,4251.17647058824,Urban
24003731208,The tract encompassing the neighborhoods of Pasadena Manor and The Dales,Anne Arundel County,2016,4145.29411764706,Urban
24003731208,The tract encompassing the neighborhoods of Pasadena Manor and The Dales,Anne Arundel County,2017,4195.29411764706,Urban
24003731208,The tract encompassing the neighborhoods of Pasadena Manor and The Dales,Anne Arundel County,2018,4095.88235294118,Urban
24003731208,The tract encompassing the neighborhoods of Pasadena Manor and The Dales,Anne Arundel County,2019,4077.05882352941,Urban
24003731208,The tract encompassing the neighborhoods of Pasadena Manor and The Dales,Anne Arundel County,2020,4205,Urban
24003731208,The tract encompassing the neighborhoods of Pasadena Manor and The Dales,Anne Arundel County,2021,4330,Urban
24003731208,The tract encompassing the neighborhoods of Pasadena Manor and The Dales,Anne Arundel County,2022,4169,Urban
24003731208,The tract encompassing the neighborhoods of Pasadena Manor and The Dales,Anne Arundel County,2023,4321,Urban
24003731209,"The tract encompassing the communities of Selby Grove, Woodholme, Lipins Corner, Marley Run, and Long Hill",Anne Arundel County,2014,3939.2508647917,Urban
24003731209,"The tract encompassing the communities of Selby Grove, Woodholme, Lipins Corner, Marley Run, and Long Hill",Anne Arundel County,2015,3983.02631974733,Urban
24003731209,"The tract encompassing the communities of Selby Grove, Woodholme, Lipins Corner, Marley Run, and Long Hill",Anne Arundel County,2016,4031.16318243345,Urban
24003731209,"The tract encompassing the communities of Selby Grove, Woodholme, Lipins Corner, Marley Run, and Long Hill",Anne Arundel County,2017,4011.08046322755,Urban
24003731209,"The tract encompassing the communities of Selby Grove, Woodholme, Lipins Corner, Marley Run, and Long Hill",Anne Arundel County,2018,4295.58850955031,Urban
24003731209,"The tract encompassing the communities of Selby Grove, Woodholme, Lipins Corner, Marley Run, and Long Hill",Anne Arundel County,2019,4415.67243194465,Urban
24003731209,"The tract encompassing the communities of Selby Grove, Woodholme, Lipins Corner, Marley Run, and Long Hill",Anne Arundel County,2020,4834,Urban
24003731209,"The tract encompassing the communities of Selby Grove, Woodholme, Lipins Corner, Marley Run, and Long Hill",Anne Arundel County,2021,5024,Urban
24003731209,"The tract encompassing the communities of Selby Grove, Woodholme, Lipins Corner, Marley Run, and Long Hill",Anne Arundel County,2022,5203,Urban
24003731209,"The tract encompassing the communities of Selby Grove, Woodholme, Lipins Corner, Marley Run, and Long Hill",Anne Arundel County,2023,5289,Urban
24003731210,"The tract encompassing the communities of Willowbrook, Brookfield on the Magothy, Armiger, Brookfield, Clearview Village, Barrington Manor, Seaborne Estates, Jacobsville, and Deerfield",Anne Arundel County,2014,2598.3514160351,Urban
24003731210,"The tract encompassing the communities of Willowbrook, Brookfield on the Magothy, Armiger, Brookfield, Clearview Village, Barrington Manor, Seaborne Estates, Jacobsville, and Deerfield",Anne Arundel County,2015,2638.44196250499,Urban
24003731210,"The tract encompassing the communities of Willowbrook, Brookfield on the Magothy, Armiger, Brookfield, Clearview Village, Barrington Manor, Seaborne Estates, Jacobsville, and Deerfield",Anne Arundel County,2016,2657.76625448744,Urban
24003731210,"The tract encompassing the communities of Willowbrook, Brookfield on the Magothy, Armiger, Brookfield, Clearview Village, Barrington Manor, Seaborne Estates, Jacobsville, and Deerfield",Anne Arundel County,2017,2647.61946549661,Urban
24003731210,"The tract encompassing the communities of Willowbrook, Brookfield on the Magothy, Armiger, Brookfield, Clearview Village, Barrington Manor, Seaborne Estates, Jacobsville, and Deerfield",Anne Arundel County,2018,2817.91184682888,Urban
24003731210,"The tract encompassing the communities of Willowbrook, Brookfield on the Magothy, Armiger, Brookfield, Clearview Village, Barrington Manor, Seaborne Estates, Jacobsville, and Deerfield",Anne Arundel County,2019,2881.67610690068,Urban
24003731210,"The tract encompassing the communities of Willowbrook, Brookfield on the Magothy, Armiger, Brookfield, Clearview Village, Barrington Manor, Seaborne Estates, Jacobsville, and Deerfield",Anne Arundel County,2020,2043,Urban
24003731210,"The tract encompassing the communities of Willowbrook, Brookfield on the Magothy, Armiger, Brookfield, Clearview Village, Barrington Manor, Seaborne Estates, Jacobsville, and Deerfield",Anne Arundel County,2021,2273,Urban
24003731210,"The tract encompassing the communities of Willowbrook, Brookfield on the Magothy, Armiger, Brookfield, Clearview Village, Barrington Manor, Seaborne Estates, Jacobsville, and Deerfield",Anne Arundel County,2022,2371,Urban
24003731210,"The tract encompassing the communities of Willowbrook, Brookfield on the Magothy, Armiger, Brookfield, Clearview Village, Barrington Manor, Seaborne Estates, Jacobsville, and Deerfield",Anne Arundel County,2023,2321,Urban
24003731303,"The tract encompassing the communities of Green Gables, Riding Woods, Ventnor Forest, Bodkin Plains, Herons Watch, Mount Carmel, Pinehurst Harbour, Sillery Bay, Saybrooke, Pinehurst on the Bodkin, Arcadia, Long Point on the Magothy, Hunters Harbor, Tree Tops, Milburn on the Magothy, Pinehurst, Kingston Estates, Windermere Estates, Gibson Island, Mountain Wood, Lyndale, Long Point, and Ventnor",Anne Arundel County,2014,7010,Mixed
24003731303,"The tract encompassing the communities of Green Gables, Riding Woods, Ventnor Forest, Bodkin Plains, Herons Watch, Mount Carmel, Pinehurst Harbour, Sillery Bay, Saybrooke, Pinehurst on the Bodkin, Arcadia, Long Point on the Magothy, Hunters Harbor, Tree Tops, Milburn on the Magothy, Pinehurst, Kingston Estates, Windermere Estates, Gibson Island, Mountain Wood, Lyndale, Long Point, and Ventnor",Anne Arundel County,2015,6617,Mixed
24003731303,"The tract encompassing the communities of Green Gables, Riding Woods, Ventnor Forest, Bodkin Plains, Herons Watch, Mount Carmel, Pinehurst Harbour, Sillery Bay, Saybrooke, Pinehurst on the Bodkin, Arcadia, Long Point on the Magothy, Hunters Harbor, Tree Tops, Milburn on the Magothy, Pinehurst, Kingston Estates, Windermere Estates, Gibson Island, Mountain Wood, Lyndale, Long Point, and Ventnor",Anne Arundel County,2016,6483,Mixed
24003731303,"The tract encompassing the communities of Green Gables, Riding Woods, Ventnor Forest, Bodkin Plains, Herons Watch, Mount Carmel, Pinehurst Harbour, Sillery Bay, Saybrooke, Pinehurst on the Bodkin, Arcadia, Long Point on the Magothy, Hunters Harbor, Tree Tops, Milburn on the Magothy, Pinehurst, Kingston Estates, Windermere Estates, Gibson Island, Mountain Wood, Lyndale, Long Point, and Ventnor",Anne Arundel County,2017,6838,Mixed
24003731303,"The tract encompassing the communities of Green Gables, Riding Woods, Ventnor Forest, Bodkin Plains, Herons Watch, Mount Carmel, Pinehurst Harbour, Sillery Bay, Saybrooke, Pinehurst on the Bodkin, Arcadia, Long Point on the Magothy, Hunters Harbor, Tree Tops, Milburn on the Magothy, Pinehurst, Kingston Estates, Windermere Estates, Gibson Island, Mountain Wood, Lyndale, Long Point, and Ventnor",Anne Arundel County,2018,6656,Mixed
24003731303,"The tract encompassing the communities of Green Gables, Riding Woods, Ventnor Forest, Bodkin Plains, Herons Watch, Mount Carmel, Pinehurst Harbour, Sillery Bay, Saybrooke, Pinehurst on the Bodkin, Arcadia, Long Point on the Magothy, Hunters Harbor, Tree Tops, Milburn on the Magothy, Pinehurst, Kingston Estates, Windermere Estates, Gibson Island, Mountain Wood, Lyndale, Long Point, and Ventnor",Anne Arundel County,2019,6520,Mixed
24003731303,"The tract encompassing the communities of Green Gables, Riding Woods, Ventnor Forest, Bodkin Plains, Herons Watch, Mount Carmel, Pinehurst Harbour, Sillery Bay, Saybrooke, Pinehurst on the Bodkin, Arcadia, Long Point on the Magothy, Hunters Harbor, Tree Tops, Milburn on the Magothy, Pinehurst, Kingston Estates, Windermere Estates, Gibson Island, Mountain Wood, Lyndale, Long Point, and Ventnor",Anne Arundel County,2020,6578,Mixed
24003731303,"The tract encompassing the communities of Green Gables, Riding Woods, Ventnor Forest, Bodkin Plains, Herons Watch, Mount Carmel, Pinehurst Harbour, Sillery Bay, Saybrooke, Pinehurst on the Bodkin, Arcadia, Long Point on the Magothy, Hunters Harbor, Tree Tops, Milburn on the Magothy, Pinehurst, Kingston Estates, Windermere Estates, Gibson Island, Mountain Wood, Lyndale, Long Point, and Ventnor",Anne Arundel County,2021,6709,Mixed
24003731303,"The tract encompassing the communities of Green Gables, Riding Woods, Ventnor Forest, Bodkin Plains, Herons Watch, Mount Carmel, Pinehurst Harbour, Sillery Bay, Saybrooke, Pinehurst on the Bodkin, Arcadia, Long Point on the Magothy, Hunters Harbor, Tree Tops, Milburn on the Magothy, Pinehurst, Kingston Estates, Windermere Estates, Gibson Island, Mountain Wood, Lyndale, Long Point, and Ventnor",Anne Arundel County,2022,6475,Mixed
24003731303,"The tract encompassing the communities of Green Gables, Riding Woods, Ventnor Forest, Bodkin Plains, Herons Watch, Mount Carmel, Pinehurst Harbour, Sillery Bay, Saybrooke, Pinehurst on the Bodkin, Arcadia, Long Point on the Magothy, Hunters Harbor, Tree Tops, Milburn on the Magothy, Pinehurst, Kingston Estates, Windermere Estates, Gibson Island, Mountain Wood, Lyndale, Long Point, and Ventnor",Anne Arundel County,2023,6144,Mixed
24003731306,The neighborhood of Annesley By The Bay,Anne Arundel County,2014,6194,Mixed
24003731306,The neighborhood of Annesley By The Bay,Anne Arundel County,2015,6192,Mixed
24003731306,The neighborhood of Annesley By The Bay,Anne Arundel County,2016,6069,Mixed
24003731306,The neighborhood of Annesley By The Bay,Anne Arundel County,2017,5904,Mixed
24003731306,The neighborhood of Annesley By The Bay,Anne Arundel County,2018,6127,Mixed
24003731306,The neighborhood of Annesley By The Bay,Anne Arundel County,2019,6185,Mixed
24003731306,The neighborhood of Annesley By The Bay,Anne Arundel County,2020,6082,Mixed
24003731306,The neighborhood of Annesley By The Bay,Anne Arundel County,2021,6072,Mixed
24003731306,The neighborhood of Annesley By The Bay,Anne Arundel County,2022,6367,Mixed
